gene_id,UP
Acremonium_persicinum3_2854|g3669.t1,0
Acremonium_persicinum3_2854|g3672.t1,0
Acremonium_persicinum3_2854|g3673.t1,0
Acremonium_persicinum3_2854|g3674.t1,0
Acremonium_persicinum3_2854|g3675.t1,0
Acremonium_persicinum3_2854|g3678.t1,0
Acremonium_persicinum3_2854|g3679.t1,0
Acremonium_persicinum3_2854|g3680.t1,0
Acremonium_persicinum3_2854|g3681.t1,0
Acremonium_persicinum3_2854|g3682.t1,0
Acremonium_persicinum3_2854|g3684.t1,0
Acremonium_persicinum3_2854|g3686.t1,0
Acremonium_persicinum3_2854|g3688.t1,0
Acremonium_persicinum3_2854|g3689.t1,0
Acremonium_persicinum3_2854|g3690.t1,0
Acremonium_persicinum3_2854|g3691.t1,0
Acremonium_persicinum3_2854|g3692.t1,0
Acremonium_persicinum3_2854|g3693.t1,0
Acremonium_persicinum3_2854|g3694.t1,0
Acremonium_persicinum3_2854|g3695.t1,0
Acremonium_persicinum3_2854|g3696.t1,0
Acremonium_persicinum3_2854|g3697.t1,0
Acremonium_persicinum3_2854|g3698.t1,0
Acremonium_persicinum3_2854|g3700.t1,0
Acremonium_persicinum3_2854|g3701.t1,0
Acremonium_persicinum3_2854|g3702.t1,0
Acremonium_persicinum3_2854|g3703.t1,0
Acremonium_persicinum3_2854|g3704.t1,0
Acremonium_persicinum3_2854|g3705.t1,0
Acremonium_persicinum3_2854|g3706.t1,0
Acremonium_persicinum3_2854|g3707.t1,0
Acremonium_persicinum3_2854|g3708.t1,0
Acremonium_persicinum3_2854|g3710.t1,0
Acremonium_persicinum3_2854|g3711.t1,0
Acremonium_persicinum3_2854|g3712.t1,0
Acremonium_persicinum3_2854|g3713.t1,0
Acremonium_persicinum3_2854|g3714.t1,0
Acremonium_persicinum3_2854|g3715.t1,0
Acremonium_persicinum3_2854|g3716.t1,0
Acremonium_persicinum3_2854|g3717.t1,0
Acremonium_persicinum3_2854|g3718.t1,0
Acremonium_persicinum3_2854|g3719.t1,0
Acremonium_persicinum3_2854|g3720.t1,0
Acremonium_persicinum3_2854|g3721.t1,0
Acremonium_persicinum3_2854|g3722.t1,0
Acremonium_persicinum3_2854|g3723.t1,0
Acremonium_persicinum3_2854|g3724.t1,0
Acremonium_persicinum3_2854|g3726.t1,0
Acremonium_persicinum3_2854|g3728.t1,0
Acremonium_persicinum3_2854|g3729.t1,0
Acremonium_persicinum3_2854|g3731.t1,0
Acremonium_persicinum3_2854|g3732.t1,0
Acremonium_persicinum3_2854|g3733.t1,0
Acremonium_persicinum3_2854|g3734.t1,0
Acremonium_persicinum3_2854|g3735.t1,0
Acremonium_persicinum3_2854|g3736.t1,0
Acremonium_persicinum3_2854|g3737.t1,0
Acremonium_persicinum3_2854|g3738.t1,0
Acremonium_persicinum3_2854|g3739.t1,0
Acremonium_persicinum3_2854|g3740.t1,0
Acremonium_persicinum3_2854|g3741.t1,0
Acremonium_persicinum3_2854|g3743.t1,0
Acremonium_persicinum3_2854|g3744.t1,0
Acremonium_persicinum3_2854|g3745.t1,0
Acremonium_persicinum3_2854|g3746.t1,0
Acremonium_persicinum3_2854|g3747.t1,0
Acremonium_persicinum3_2854|g3748.t1,0
Acremonium_persicinum3_2854|g3749.t1,0
Acremonium_persicinum3_2854|g3750.t1,0
Acremonium_persicinum3_2854|g3751.t1,0
Acremonium_persicinum3_2854|g3752.t1,0
Acremonium_persicinum3_2854|g3753.t1,0
Acremonium_persicinum3_2854|g3754.t1,0
Acremonium_persicinum3_2854|g3755.t1,0
Acremonium_persicinum3_2854|g3757.t1,0
Acremonium_persicinum3_2854|g3760.t1,0
Acremonium_persicinum3_2854|g3761.t1,0
Acremonium_persicinum3_2854|g3762.t1,0
Acremonium_persicinum3_2854|g3763.t1,0
Acremonium_persicinum3_2854|g3764.t1,0
Acremonium_persicinum3_2854|g3765.t1,0
Acremonium_persicinum3_2854|g3766.t1,0
Acremonium_persicinum3_2854|g3767.t1,0
Acremonium_persicinum3_2854|g3769.t1,0
Acremonium_persicinum3_2854|g3771.t1,0
Acremonium_persicinum3_2854|g3772.t1,0
Acremonium_persicinum3_2854|g3773.t1,0
Acremonium_persicinum3_2854|g3774.t1,0
Acremonium_persicinum3_2854|g3775.t1,0
Acremonium_persicinum3_2854|g3776.t1,0
Acremonium_persicinum3_2854|g3777.t1,0
Acremonium_persicinum3_2854|g3778.t1,0
Acremonium_persicinum3_2854|g3779.t1,0
Acremonium_persicinum3_2854|g3780.t1,0
Acremonium_persicinum3_2854|g3781.t1,0
Acremonium_persicinum3_2854|g3782.t1,0
Acremonium_persicinum3_2854|g3783.t1,0
Acremonium_persicinum3_2854|g3784.t1,0
Acremonium_persicinum3_2854|g3785.t1,0
Acremonium_persicinum3_2854|g3786.t1,0
Acremonium_persicinum3_2854|g3787.t1,0
Acremonium_persicinum3_2854|g3788.t1,0
Acremonium_persicinum3_2854|g3789.t1,0
Acremonium_persicinum3_2854|g3790.t1,0
Acremonium_persicinum3_2854|g3791.t1,0
Acremonium_persicinum3_2854|g3792.t1,0
Acremonium_persicinum3_2854|g3793.t1,0
Acremonium_persicinum3_2854|g3794.t1,0
Acremonium_persicinum3_2854|g3795.t1,0
Acremonium_persicinum3_2854|g3796.t1,0
Acremonium_persicinum3_2854|g3797.t1,0
Acremonium_persicinum3_2854|g3798.t1,0
Acremonium_persicinum3_2854|g3799.t1,0
Acremonium_persicinum3_2854|g3801.t1,0
Acremonium_persicinum3_2854|g3802.t1,0
Acremonium_persicinum3_2854|g3803.t1,0
Acremonium_persicinum3_2854|g3804.t1,0
Acremonium_persicinum3_2854|g3805.t1,0
Acremonium_persicinum3_2854|g3806.t1,0
Acremonium_persicinum3_2854|g3807.t1,0
Acremonium_persicinum3_2854|g3808.t1,0
Acremonium_persicinum3_2854|g3809.t1,0
Acremonium_persicinum3_2854|g3810.t1,0
Acremonium_persicinum3_2854|g3812.t1,0
Acremonium_persicinum3_2854|g3813.t1,0
Acremonium_persicinum3_2854|g3814.t1,0
Acremonium_persicinum3_2854|g3816.t1,0
Acremonium_persicinum3_2854|g3818.t1,0
Acremonium_persicinum3_2854|g3819.t1,0
Acremonium_persicinum3_2854|g3820.t1,0
Acremonium_persicinum3_2854|g3821.t1,0
Acremonium_persicinum3_2854|g3822.t1,0
Acremonium_persicinum3_2854|g3823.t1,0
Acremonium_persicinum3_2854|g3824.t1,0
Acremonium_persicinum3_2854|g3825.t1,0
Acremonium_persicinum3_2854|g3826.t1,0
Acremonium_persicinum3_2854|g3827.t1,0
Acremonium_persicinum3_2854|g3828.t1,0
Acremonium_persicinum3_2854|g3829.t1,0
Acremonium_persicinum3_2854|g3830.t1,0
Acremonium_persicinum3_2854|g3831.t1,0
Acremonium_persicinum3_2854|g3832.t1,0
Acremonium_persicinum3_2854|g3834.t1,0
Acremonium_persicinum3_2854|g3835.t1,0
Acremonium_persicinum3_2854|g3836.t1,0
Acremonium_persicinum3_2854|g3837.t1,0
Acremonium_persicinum3_2854|g3838.t1,0
Acremonium_persicinum3_2854|g3839.t1,0
Acremonium_persicinum3_2854|g3840.t1,0
Acremonium_persicinum3_2854|g3841.t1,0
Acremonium_persicinum3_2854|g3842.t1,0
Acremonium_persicinum3_2854|g3843.t1,0
Acremonium_persicinum3_2854|g3844.t1,0
Acremonium_persicinum3_2854|g3845.t1,0
Acremonium_persicinum3_2854|g3846.t1,0
Acremonium_persicinum3_2854|g3847.t1,0
Acremonium_persicinum3_2854|g3848.t1,0
Acremonium_persicinum3_2854|g3849.t1,0
Acremonium_persicinum3_2854|g3850.t1,0
Acremonium_persicinum3_2854|g3851.t1,0
Acremonium_persicinum3_2854|g3853.t1,0
Acremonium_persicinum3_2854|g3854.t1,0
Acremonium_persicinum3_2854|g3856.t1,0
Acremonium_persicinum3_2854|g3857.t1,0
Acremonium_persicinum3_2854|g3858.t1,0
Acremonium_persicinum3_2854|g3859.t1,0
Acremonium_persicinum3_2854|g3860.t1,0
Acremonium_persicinum3_2854|g3862.t1,0
Acremonium_persicinum3_2854|g3864.t1,0
Acremonium_persicinum3_2854|g3865.t1,0
Acremonium_persicinum3_2854|g3866.t1,0
Acremonium_persicinum3_2854|g3867.t1,0
Acremonium_persicinum3_2854|g3870.t1,0
Acremonium_persicinum3_2854|g3871.t1,0
Acremonium_persicinum3_2854|g3872.t1,0
Acremonium_persicinum3_2854|g3873.t1,0
Acremonium_persicinum3_2854|g3874.t1,0
Acremonium_persicinum3_2854|g3876.t1,0
Acremonium_persicinum3_2854|g3877.t1,0
Acremonium_persicinum3_2854|g3878.t1,0
Acremonium_persicinum3_2854|g3879.t1,0
Acremonium_persicinum3_2854|g3880.t1,0
Acremonium_persicinum3_2854|g3881.t1,0
Acremonium_persicinum3_2854|g3882.t1,0
Acremonium_persicinum3_2854|g3883.t1,0
Acremonium_persicinum3_2854|g3884.t1,0
Acremonium_persicinum3_2854|g3885.t1,0
Acremonium_persicinum3_2854|g3886.t1,0
Acremonium_persicinum3_2854|g3887.t1,0
Acremonium_persicinum3_2854|g3888.t1,0
Acremonium_persicinum3_2854|g3889.t1,0
Acremonium_persicinum3_2854|g3890.t1,0
Acremonium_persicinum3_2854|g3891.t1,0
Acremonium_persicinum3_2854|g3892.t1,0
Acremonium_persicinum3_2854|g3893.t1,0
Acremonium_persicinum3_2854|g3894.t1,0
Acremonium_persicinum3_2854|g3895.t1,0
Acremonium_persicinum3_2854|g3896.t1,0
Acremonium_persicinum3_2854|g3897.t1,0
Acremonium_persicinum3_2854|g3898.t1,0
Acremonium_persicinum3_2854|g3899.t1,0
Acremonium_persicinum3_2854|g3900.t1,0
Acremonium_persicinum3_2854|g3901.t1,0
Acremonium_persicinum3_2854|g3902.t1,0
Acremonium_persicinum3_2854|g3903.t1,0
Acremonium_persicinum3_2854|g3905.t1,0
Acremonium_persicinum3_2854|g3906.t1,0
Acremonium_persicinum3_2854|g3907.t1,0
Acremonium_persicinum3_2854|g3908.t1,0
Acremonium_persicinum3_2854|g3910.t1,0
Acremonium_persicinum3_2854|g3911.t1,0
Acremonium_persicinum3_2854|g3912.t1,0
Acremonium_persicinum3_2854|g3913.t1,0
Acremonium_persicinum3_2854|g3914.t1,0
Acremonium_persicinum3_2854|g3916.t1,0
Acremonium_persicinum3_2854|g3917.t1,0
Acremonium_persicinum3_2854|g3918.t1,0
Acremonium_persicinum3_2854|g3919.t1,0
Acremonium_persicinum3_2854|g3920.t1,0
Acremonium_persicinum3_2854|g3921.t1,0
Acremonium_persicinum3_2854|g3922.t1,0
Acremonium_persicinum3_2854|g3923.t1,0
Acremonium_persicinum3_2854|g3925.t1,0
Acremonium_persicinum3_2854|g3926.t1,0
Acremonium_persicinum3_2854|g3927.t1,0
Acremonium_persicinum3_2854|g3928.t1,0
Acremonium_persicinum3_2854|g3929.t1,0
Acremonium_persicinum3_2854|g3930.t1,0
Acremonium_persicinum3_2854|g3931.t1,0
Acremonium_persicinum3_2854|g3932.t1,0
Acremonium_persicinum3_2854|g3933.t1,0
Acremonium_persicinum3_2854|g3934.t1,0
Acremonium_persicinum3_2854|g3935.t1,0
Acremonium_persicinum3_2854|g3936.t1,0
Acremonium_persicinum3_2854|g3937.t1,0
Acremonium_persicinum3_2854|g3938.t1,0
Acremonium_persicinum3_2854|g3939.t1,0
Acremonium_persicinum3_2854|g3940.t1,0
Acremonium_persicinum3_2854|g3941.t1,0
Acremonium_persicinum3_2854|g3942.t1,0
Acremonium_persicinum3_2854|g3943.t1,0
Acremonium_persicinum3_2854|g3945.t1,0
Acremonium_persicinum3_2854|g3948.t1,0
Acremonium_persicinum3_2854|g3949.t1,0
Acremonium_persicinum3_2854|g3951.t1,0
Acremonium_persicinum3_2854|g3952.t1,0
Acremonium_persicinum3_2854|g3953.t1,0
Acremonium_persicinum3_2854|g3954.t1,0
Acremonium_persicinum3_2854|g3957.t1,0
Acremonium_persicinum3_2854|g3958.t1,0
Acremonium_persicinum3_2854|g3959.t1,0
Acremonium_persicinum3_2854|g3960.t1,0
Acremonium_persicinum3_2854|g3961.t1,0
Acremonium_persicinum3_2854|g3962.t1,0
Acremonium_persicinum3_2854|g3963.t1,0
Acremonium_persicinum3_2854|g3964.t1,0
Acremonium_persicinum3_2854|g3966.t1,0
Acremonium_persicinum3_2854|g3967.t1,0
Acremonium_persicinum3_2854|g3968.t1,0
Acremonium_persicinum3_2854|g3969.t1,0
Acremonium_persicinum3_2854|g3970.t1,0
Acremonium_persicinum3_2854|g3971.t1,0
Acremonium_persicinum3_2854|g3972.t1,0
Acremonium_persicinum3_2854|g3973.t1,0
Acremonium_persicinum3_2854|g3974.t1,0
Acremonium_persicinum3_2854|g3975.t1,0
Acremonium_persicinum3_2854|g3976.t1,0
Acremonium_persicinum3_2854|g3977.t1,0
Acremonium_persicinum3_2854|g3978.t1,0
Acremonium_persicinum3_2854|g3979.t1,0
Acremonium_persicinum3_2854|g3980.t1,0
Acremonium_persicinum3_2854|g3981.t1,0
Acremonium_persicinum3_2854|g3982.t1,0
Acremonium_persicinum3_2854|g3983.t1,0
Acremonium_persicinum3_2854|g3984.t1,0
Acremonium_persicinum3_2854|g3985.t1,0
Acremonium_persicinum3_2854|g3986.t1,0
Acremonium_persicinum3_2854|g3987.t1,0
Acremonium_persicinum3_2854|g3988.t1,0
Acremonium_persicinum3_2854|g3990.t1,0
Acremonium_persicinum3_2854|g3991.t1,0
Acremonium_persicinum3_2854|g3992.t1,0
Acremonium_persicinum3_2854|g3993.t1,0
Acremonium_persicinum3_2854|g3995.t1,0
Acremonium_persicinum3_2854|g3996.t1,0
Acremonium_persicinum3_2854|g3997.t1,0
Acremonium_persicinum3_2854|g3998.t1,0
Acremonium_persicinum3_2854|g3999.t1,0
Acremonium_persicinum3_2854|g4000.t1,0
Acremonium_persicinum3_2854|g4001.t1,0
Acremonium_persicinum3_2854|g4002.t1,0
Acremonium_persicinum3_2854|g4003.t1,0
Acremonium_persicinum3_2854|g4004.t1,0
Acremonium_persicinum3_2854|g4006.t1,0
Acremonium_persicinum3_2854|g4007.t1,0
Acremonium_persicinum3_2854|g4008.t1,0
Acremonium_persicinum3_2854|g4009.t1,0
Acremonium_persicinum3_2854|g4010.t1,0
Acremonium_persicinum3_2854|g4012.t1,0
Acremonium_persicinum3_2854|g4013.t1,0
Acremonium_persicinum3_2854|g4014.t1,0
Acremonium_persicinum3_2854|g4015.t1,0
Acremonium_persicinum3_2854|g4016.t1,0
Acremonium_persicinum3_2854|g4017.t1,0
Acremonium_persicinum3_2854|g4018.t1,0
Acremonium_persicinum3_2854|g4019.t1,0
Acremonium_persicinum3_2854|g4020.t1,0
Acremonium_persicinum3_2854|g4021.t1,0
Acremonium_persicinum3_2854|g4023.t1,0
Acremonium_persicinum3_2854|g4024.t1,0
Acremonium_persicinum3_2854|g4025.t1,0
Acremonium_persicinum3_2854|g4026.t1,0
Acremonium_persicinum3_2854|g4027.t1,0
Acremonium_persicinum3_2854|g4028.t1,0
Acremonium_persicinum3_2854|g4029.t1,0
Acremonium_persicinum3_2854|g4030.t1,0
Acremonium_persicinum3_2854|g4031.t1,0
Acremonium_persicinum3_2854|g4033.t1,0
Acremonium_persicinum3_2854|g4035.t1,0
Acremonium_persicinum3_2854|g4036.t1,0
Acremonium_persicinum3_2854|g4037.t1,0
Acremonium_persicinum3_2854|g4038.t1,0
Acremonium_persicinum3_2854|g4039.t1,0
Acremonium_persicinum3_2854|g4040.t1,0
Acremonium_persicinum3_2854|g4041.t1,0
Acremonium_persicinum3_2854|g4042.t1,0
Acremonium_persicinum3_2854|g4043.t1,0
Acremonium_persicinum3_2854|g4044.t1,0
Acremonium_persicinum3_2854|g4045.t1,0
Acremonium_persicinum3_2854|g4046.t1,0
Acremonium_persicinum3_2854|g4047.t1,0
Acremonium_persicinum3_2854|g4049.t1,0
Acremonium_persicinum3_2854|g4053.t1,0
Acremonium_persicinum3_2854|g4054.t1,0
Acremonium_persicinum3_2854|g4055.t1,0
Acremonium_persicinum3_2854|g4056.t1,0
Acremonium_persicinum3_2854|g4057.t1,0
Acremonium_persicinum3_2854|g4058.t1,0
Acremonium_persicinum3_2854|g4059.t1,0
Acremonium_persicinum3_2854|g4060.t1,0
Acremonium_persicinum3_2854|g4061.t1,0
Acremonium_persicinum3_2854|g4062.t1,0
Acremonium_persicinum3_2854|g4063.t1,0
Acremonium_persicinum3_2854|g4064.t1,0
Acremonium_persicinum3_2854|g4065.t1,0
Acremonium_persicinum3_2854|g4066.t1,0
Acremonium_persicinum3_2854|g4069.t1,0
Acremonium_persicinum3_2854|g4070.t1,0
Acremonium_persicinum3_2854|g4071.t1,0
Acremonium_persicinum3_2854|g4072.t1,0
Acremonium_persicinum3_2854|g4074.t1,0
Acremonium_persicinum3_2854|g4075.t1,0
Acremonium_persicinum3_2854|g4076.t1,0
Acremonium_persicinum3_2854|g4077.t1,0
Acremonium_persicinum3_2854|g4078.t1,0
Acremonium_persicinum3_2854|g4079.t1,0
Acremonium_persicinum3_2854|g4080.t1,0
Acremonium_persicinum3_2854|g4081.t1,0
Acremonium_persicinum3_2854|g4082.t1,0
Acremonium_persicinum3_2854|g4083.t1,0
Acremonium_persicinum3_2854|g4084.t1,0
Acremonium_persicinum3_2854|g4085.t1,0
Acremonium_persicinum3_2854|g4086.t1,0
Acremonium_persicinum3_2854|g4087.t1,0
Acremonium_persicinum3_2854|g4089.t1,0
Acremonium_persicinum3_2854|g4090.t1,0
Acremonium_persicinum3_2854|g4091.t1,0
Acremonium_persicinum3_2854|g4092.t1,0
Acremonium_persicinum3_2854|g4094.t1,0
Acremonium_persicinum3_2854|g4095.t1,0
Acremonium_persicinum3_2854|g4096.t1,0
Acremonium_persicinum3_2854|g4097.t1,0
Acremonium_persicinum3_2854|g4098.t1,0
Acremonium_persicinum3_2854|g4099.t1,0
Acremonium_persicinum3_2854|g4100.t1,0
Acremonium_persicinum3_2854|g4101.t1,0
Acremonium_persicinum3_2854|g4102.t1,0
Acremonium_persicinum3_2854|g4103.t1,0
Acremonium_persicinum3_2854|g4104.t1,0
Acremonium_persicinum3_2854|g4105.t1,0
Acremonium_persicinum3_2854|g4106.t1,0
Acremonium_persicinum3_2854|g4108.t1,0
Acremonium_persicinum3_2854|g4110.t1,0
Acremonium_persicinum3_2854|g4111.t1,0
Acremonium_persicinum3_2854|g4112.t1,0
Acremonium_persicinum3_2854|g4113.t1,0
Acremonium_persicinum3_2854|g4116.t1,0
Acremonium_persicinum3_2854|g4117.t1,0
Acremonium_persicinum3_2854|g4118.t1,0
Acremonium_persicinum3_2854|g4119.t1,0
Acremonium_persicinum3_2854|g4120.t1,0
Acremonium_persicinum3_2854|g4121.t1,0
Acremonium_persicinum3_2854|g4122.t1,0
Acremonium_persicinum3_2854|g4123.t1,0
Acremonium_persicinum3_2854|g4124.t1,0
Acremonium_persicinum3_2854|g4125.t1,0
Acremonium_persicinum3_2854|g4126.t1,0
Acremonium_persicinum3_2854|g4127.t1,0
Acremonium_persicinum3_2854|g4128.t1,0
Acremonium_persicinum3_2854|g4129.t1,0
Acremonium_persicinum3_2854|g4130.t1,0
Acremonium_persicinum3_2854|g4131.t1,0
Acremonium_persicinum3_2854|g4132.t1,0
Acremonium_persicinum3_2854|g4134.t1,0
Acremonium_persicinum3_2854|g4136.t1,0
Acremonium_persicinum3_2854|g4138.t1,0
Acremonium_persicinum3_2854|g4139.t1,0
Acremonium_persicinum3_2854|g4140.t1,0
Acremonium_persicinum3_2854|g4141.t1,0
Acremonium_persicinum3_2854|g4142.t1,0
Acremonium_persicinum3_2854|g4143.t1,0
Acremonium_persicinum3_2854|g4144.t1,0
Acremonium_persicinum3_2854|g4145.t1,0
Acremonium_persicinum3_2854|g4146.t1,0
Acremonium_persicinum3_2854|g4147.t1,0
Acremonium_persicinum3_2854|g4148.t1,0
Acremonium_persicinum3_2854|g4149.t1,0
Acremonium_persicinum3_2854|g4150.t1,0
Acremonium_persicinum3_2854|g4151.t1,0
Acremonium_persicinum3_2854|g4152.t1,0
Acremonium_persicinum3_2854|g4153.t1,0
Acremonium_persicinum3_2854|g4154.t1,0
Acremonium_persicinum3_2854|g4155.t1,0
Acremonium_persicinum3_2854|g4156.t1,0
Acremonium_persicinum3_2854|g4157.t1,0
Acremonium_persicinum3_2854|g4158.t1,0
Acremonium_persicinum3_2854|g4160.t1,0
Acremonium_persicinum3_2854|g4161.t1,0
Acremonium_persicinum3_2854|g4162.t1,0
Acremonium_persicinum3_2854|g4165.t1,0
Acremonium_persicinum3_2854|g4166.t1,0
Acremonium_persicinum3_2854|g4167.t1,0
Acremonium_persicinum3_2854|g4168.t1,0
Acremonium_persicinum3_2854|g4169.t1,0
Acremonium_persicinum3_2854|g4170.t1,0
Acremonium_persicinum3_2854|g4171.t1,0
Acremonium_persicinum3_2854|g4172.t1,0
Acremonium_persicinum3_2854|g4173.t1,0
Acremonium_persicinum3_2854|g4174.t1,0
Acremonium_persicinum3_2854|g4175.t1,0
Acremonium_persicinum3_2854|g4176.t1,0
Acremonium_persicinum3_2854|g4177.t1,0
Acremonium_persicinum3_2854|g4178.t1,0
Acremonium_persicinum3_2854|g4179.t1,0
Acremonium_persicinum3_2854|g4180.t1,0
Acremonium_persicinum3_2854|g4181.t1,0
Acremonium_persicinum3_2854|g4182.t1,0
Acremonium_persicinum3_2854|g4183.t1,0
Acremonium_persicinum3_2854|g4184.t1,0
Acremonium_persicinum3_2854|g4185.t1,0
Acremonium_persicinum3_2854|g4186.t1,0
Acremonium_persicinum3_2854|g4187.t1,0
Acremonium_persicinum3_2854|g4188.t1,0
Acremonium_persicinum3_2854|g4189.t1,0
Acremonium_persicinum3_2854|g4190.t1,0
Acremonium_persicinum3_2854|g4191.t1,0
Acremonium_persicinum3_2854|g4192.t1,0
Acremonium_persicinum3_2854|g4193.t1,0
Acremonium_persicinum3_2854|g4194.t1,0
Acremonium_persicinum3_2854|g4196.t1,0
Acremonium_persicinum3_2854|g4197.t1,0
Acremonium_persicinum3_2854|g4198.t1,0
Acremonium_persicinum3_2854|g4199.t1,0
Acremonium_persicinum3_2854|g4200.t1,0
Acremonium_persicinum3_2854|g4201.t1,0
Acremonium_persicinum3_2854|g4204.t1,0
Acremonium_persicinum3_2854|g4205.t1,0
Acremonium_persicinum3_2854|g4207.t1,0
Acremonium_persicinum3_2854|g4208.t1,0
Acremonium_persicinum3_2854|g4209.t1,0
Acremonium_persicinum3_2854|g4210.t1,0
Acremonium_persicinum3_2854|g4211.t1,0
Acremonium_persicinum3_2854|g4212.t1,0
Acremonium_persicinum3_2854|g4213.t1,0
Acremonium_persicinum3_2854|g4214.t1,0
Acremonium_persicinum3_2854|g4215.t1,0
Acremonium_persicinum3_2854|g4216.t1,0
Acremonium_persicinum3_2854|g4219.t1,0
Acremonium_persicinum3_2854|g4220.t1,0
Acremonium_persicinum3_2854|g4221.t1,0
Acremonium_persicinum3_2854|g4222.t1,0
Acremonium_persicinum3_2854|g4223.t1,0
Acremonium_persicinum3_2854|g4226.t1,0
Acremonium_persicinum3_2854|g4227.t1,0
Acremonium_persicinum3_2854|g4228.t1,0
Acremonium_persicinum3_2854|g4231.t1,0
Acremonium_persicinum3_2854|g4232.t1,0
Acremonium_persicinum3_2854|g4233.t1,0
Acremonium_persicinum3_2854|g4234.t1,0
Acremonium_persicinum3_2854|g4235.t1,0
Acremonium_persicinum3_2854|g4236.t1,0
Acremonium_persicinum3_2854|g4237.t1,0
Acremonium_persicinum3_2854|g4238.t1,0
Acremonium_persicinum3_2854|g4239.t1,0
Acremonium_persicinum3_2854|g4240.t1,0
Acremonium_persicinum3_2854|g4241.t1,0
Acremonium_persicinum3_2854|g4242.t1,0
Acremonium_persicinum3_2854|g4243.t1,0
Acremonium_persicinum3_2854|g4244.t1,0
Acremonium_persicinum3_2854|g4245.t1,0
Acremonium_persicinum3_2854|g4246.t1,0
Acremonium_persicinum3_2854|g4247.t1,0
Acremonium_persicinum3_2854|g4251.t1,0
Acremonium_persicinum3_2854|g4252.t1,0
Acremonium_persicinum3_2854|g4253.t1,0
Acremonium_persicinum3_2854|g4254.t1,0
Acremonium_persicinum3_2854|g4256.t1,0
Acremonium_persicinum3_2854|g4257.t1,0
Acremonium_persicinum3_2854|g4258.t1,0
Acremonium_persicinum3_2854|g4260.t1,0
Acremonium_persicinum3_2854|g4261.t1,0
Acremonium_persicinum3_2854|g4262.t1,0
Acremonium_persicinum3_2854|g4263.t1,0
Acremonium_persicinum3_2854|g4264.t1,0
Acremonium_persicinum3_2854|g4265.t1,0
Acremonium_persicinum3_2854|g4267.t1,0
Acremonium_persicinum3_2854|g4268.t1,0
Acremonium_persicinum3_2854|g4269.t1,0
Acremonium_persicinum3_2854|g4270.t1,0
Acremonium_persicinum3_2854|g4271.t1,0
Acremonium_persicinum3_2854|g4272.t1,0
Acremonium_persicinum3_2854|g4273.t1,0
Acremonium_persicinum3_2854|g4274.t1,0
Acremonium_persicinum3_2854|g4276.t1,0
Acremonium_persicinum3_2854|g4277.t1,0
Acremonium_persicinum3_2854|g4278.t1,0
Acremonium_persicinum3_2854|g4279.t1,0
Acremonium_persicinum3_2854|g4280.t1,0
Acremonium_persicinum3_2854|g4281.t1,0
Acremonium_persicinum3_2854|g4282.t1,0
Acremonium_persicinum3_2854|g4283.t1,0
Acremonium_persicinum3_2854|g4284.t1,0
Acremonium_persicinum3_2854|g4285.t1,0
Acremonium_persicinum3_2854|g4286.t1,0
Acremonium_persicinum3_2854|g4287.t1,0
Acremonium_persicinum3_2854|g4288.t1,0
Acremonium_persicinum3_2854|g4289.t1,0
Acremonium_persicinum3_2854|g4290.t1,0
Acremonium_persicinum3_2854|g4292.t1,0
Acremonium_persicinum3_2854|g4293.t1,0
Acremonium_persicinum3_2854|g4294.t1,0
Acremonium_persicinum3_2854|g4295.t1,0
Acremonium_persicinum3_2854|g4297.t1,0
Acremonium_persicinum3_2854|g4298.t1,0
Acremonium_persicinum3_2854|g4301.t1,0
Acremonium_persicinum3_2854|g4302.t1,0
Acremonium_persicinum3_2854|g4303.t1,0
Acremonium_persicinum3_2854|g4304.t1,0
Acremonium_persicinum3_2854|g4305.t1,0
Acremonium_persicinum3_2854|g4306.t1,0
Acremonium_persicinum3_2854|g4307.t1,0
Acremonium_persicinum3_2854|g4309.t1,0
Acremonium_persicinum3_2854|g4310.t1,0
Acremonium_persicinum3_2854|g4311.t1,0
Acremonium_persicinum3_2854|g4312.t1,0
Acremonium_persicinum3_2854|g4313.t1,0
Acremonium_persicinum3_2854|g4314.t1,0
Acremonium_persicinum3_2854|g4315.t1,0
Acremonium_persicinum3_2854|g4317.t1,0
Acremonium_persicinum3_2854|g4318.t1,0
Acremonium_persicinum3_2854|g4319.t1,0
Acremonium_persicinum3_2854|g4320.t1,0
Acremonium_persicinum3_2854|g4321.t1,0
Acremonium_persicinum3_2854|g4322.t1,0
Acremonium_persicinum3_2854|g4323.t1,0
Acremonium_persicinum3_2854|g4324.t1,0
Acremonium_persicinum3_2854|g4325.t1,0
Acremonium_persicinum3_2854|g4326.t1,0
Acremonium_persicinum3_2854|g4328.t1,0
Acremonium_persicinum3_2854|g4329.t1,0
Acremonium_persicinum3_2854|g4330.t1,0
Acremonium_persicinum3_2854|g4331.t1,0
Acremonium_persicinum3_2854|g4332.t1,0
Acremonium_persicinum3_2854|g4333.t1,0
Acremonium_persicinum3_2854|g4336.t1,0
Acremonium_persicinum3_2854|g4337.t1,0
Acremonium_persicinum3_2854|g4338.t1,0
Acremonium_persicinum3_2854|g4339.t1,0
Acremonium_persicinum3_2854|g4341.t1,0
Acremonium_persicinum3_2854|g4342.t1,0
Acremonium_persicinum3_2854|g4343.t1,0
Acremonium_persicinum3_2854|g4345.t1,0
Acremonium_persicinum3_2854|g4346.t1,0
